"","index","m0SSRes","m0int","m1SSRes","m1int","m1Pre","m2SSRes","m2int","m2Pre","m2Group","m3SSRes","m3int","m4SSRes","m4int","m4Group","ANCr2","ANC_MS_REG","ANC_MS_RES","ANC_Fobs","ANC_Sig","RMr2","RM_MS_REG","RM_MS_RES","RM_Fobs","RM_Sig"
"690",690,30.0823312966421,0.180144694145431,21.7933307863361,0.218233861015898,0.461394635272564,20.0112743103966,0.215956469649942,0.43380736453383,0.212819724384995,33.0886480752685,0.262696947593212,32.2891501335962,0.262696947593212,0.14137697316681,0.0817707257973061,0.0817707257973061,0.0248170074108836,3.29494706768896,0,0.024162303030746,0.024162303030746,0.0256799393939277,0.940901871305017,0
"691",691,50.9804870910392,0.261265627254995,37.2808974160517,0.132790760506062,0.662145978391859,37.0312500370689,0.134486139348826,0.653408173784668,0.0793777390051766,40.8475290232168,0.0672376169045323,40.7492233817368,0.0672376169045323,0.0495746007245575,0.00669638866781347,0.00669638866781347,0.0268460435495186,0.249436705839418,0,0.00240664842723028,0.00240664842723028,0.026252456620336,0.0916732655551178,0
"692",692,42.9996543044884,0.0180535657106612,33.1474318605719,0.180382599203836,0.476146548054751,30.1923812538866,0.163319040834894,0.426095400456166,0.276763156171027,45.0728207011996,0.358975985827648,43.9968825407732,0.358975985827648,0.164007481569161,0.0891487044641969,0.0891487044641969,0.0246176025820487,3.62133981841126,0,0.0238711077693372,0.0238711077693372,0.0256876024271227,0.929285161472775,0
"693",693,30.7388633141413,0.255717879422643,25.107866297886,0.288547354598421,0.372099204010321,22.4580586935589,0.288955849023601,0.376729203412938,0.257423747450743,41.142161776415,0.343945628426017,38.2515631171703,0.343945628426017,0.268821439772051,0.105536948974045,0.105536948974045,0.0241746770547555,4.36559912403396,1,0.0702587937637682,0.0702587937637682,0.0244668738483219,2.87158850776463,0
"694",694,32.4313467637227,0.266388614157572,22.3652594180055,0.326868662817522,0.467812665218624,22.365217260254,0.326855628123618,0.467711841971448,-0.00103229492328456,35.392301418938,0.395671237644659,35.2542467709985,0.395671237644659,0.0587483293250956,1.88496590830185e-06,1.88496590830185e-06,0.0270269760820025,6.97438700719857e-05,0,0.00390069711221771,0.00390069711221771,0.0262131395496785,0.148806941069581,0
"695",695,50.6763139220515,0.192423192810787,45.6795741679481,0.166057191938996,0.370940375523414,42.4791930316579,0.165683196843947,0.376202071511219,0.282903981757759,60.049751872069,0.121344381736131,56.6055430551945,0.121344381736131,0.293436910462642,0.0700615361369953,0.0700615361369953,0.0251334719962974,2.78757889667279,0,0.0573559208739451,0.0573559208739451,0.0248064231348962,2.31213990675101,0
"696",696,36.4416287319717,0.0587230390123131,24.4895560687974,0.146777289273891,0.539670384030395,24.1945896059235,0.154216381925447,0.585263390343849,0.097502953713749,33.1856432928636,0.221886060121544,29.669889412366,0.221886060121544,0.296468964669898,0.0120445818636023,0.0120445818636023,0.0267014977874702,0.451082630625097,0,0.105942013824204,0.105942013824204,0.0235278417414683,4.50283604371066,1
"697",697,48.273883288016,0.280253469411135,23.3608843638015,0.26511168086785,0.709545745551047,21.9770377961285,0.265616143206076,0.685906589261449,0.187849589665018,27.5355403486596,0.258913353374606,26.7632319042182,0.258913353374606,0.13895219001885,0.059237764552154,0.059237764552154,0.0254260063634553,2.3298100262138,0,0.028047695257194,0.028047695257194,0.0255776922300738,1.09656864289797,0
"698",698,37.1070463996597,0.224799064809566,29.1381345266806,0.0882159263158133,0.438156206501625,25.8802958916726,0.0681735070548033,0.502451920374981,0.292806840526048,42.2411804685728,-0.0869234133090822,35.6418358884879,-0.0869234133090822,0.406181750577401,0.111806698950645,0.111806698950645,0.0240052243526853,4.65759858387402,1,0.15623011731395,0.15623011731395,0.0222044705970013,7.03597577935718,1
"699",699,25.1320500227664,0.375693499443143,20.2914277312056,0.362907216712503,0.378340047489027,18.7044655591476,0.362904708420193,0.378414266669995,0.199183480636524,33.3604274982322,0.341897757185615,31.7703433966576,0.341897757185615,0.199379293155946,0.0782085022838258,0.0782085022838258,0.0249132837220588,3.13922898146816,0,0.0476637807371877,0.0476637807371877,0.0250614794542845,1.90187418201439,0
"700",700,44.4285709659136,0.355823944401359,30.1113912755699,0.260831648166768,0.607680136828044,29.6541648496664,0.261343841680927,0.604403557177855,0.106962922400056,36.078830272587,0.199504376790625,35.7161792143153,0.199504376790625,0.0952169966801773,0.015184500168694,0.015184500168694,0.0266166351305758,0.570489098047214,0,0.0100516301535214,0.0100516301535214,0.0260512728906968,0.385840269521377,0
"701",701,56.3493179990675,0.214800577965973,49.2196085671022,0.154432841543245,0.343546584836736,36.6532620738873,0.13993612993118,0.426045880997408,0.569594092421592,75.251659399077,0.039081362327672,55.9228753928717,0.0390813623276719,0.695139986013705,0.255311792577199,0.255311792577199,0.0201267083087244,12.6852234682871,1,0.256855252901472,0.256855252901472,0.0195564407131192,13.1340491181079,1
"702",702,31.400036271099,0.361485463323983,23.3359976491938,0.2898671693827,0.506786366968655,19.5321960993431,0.283968625887208,0.548525722431903,0.31058422445736,30.9738788181904,0.220166953969305,25.8413024736177,0.220166953969305,0.358210006301217,0.163001454106771,0.163001454106771,0.0226215823214386,7.20557261603637,1,0.165706606353687,0.165706606353687,0.0219550893064819,7.54752595357309,1
"703",703,36.0183869780671,0.0685932100573129,27.4304626667648,0.0281465350038099,0.499913699237925,20.5559238255471,0.0318601995581589,0.454013466829759,0.416741438523898,36.0243181806613,-0.0123141047755482,30.6929880907022,-0.0123141047755482,0.365079788880426,0.250616948198508,0.250616948198508,0.0202535959946349,12.3739482245472,1,0.147992532800275,0.147992532800275,0.0224212491368349,6.60054807370856,1
"704",704,30.5799024910569,0.369912650054692,25.3046790260218,0.329664216126985,0.417018552159035,21.0121567435449,0.330639764504073,0.406910785667924,0.327704951808243,35.6142259176185,0.273397917750029,31.674599706108,0.273397917750029,0.313832208811909,0.16963354002881,0.16963354002881,0.0224423367559781,7.55863980980607,1,0.110619453603273,0.110619453603273,0.0234047512209665,4.72636741826066,1
"705",705,28.8930753588176,0.283851104070673,23.3444202785577,0.285582594121708,0.482799281203885,21.740658978048,0.285666337843185,0.506149925644706,0.201043566764937,29.7119757726464,0.287437459971446,27.4996197868832,0.287437459971446,0.235178442132951,0.0686999840378456,0.0686999840378456,0.0251702707016798,2.72940982050148,0,0.0744600763911508,0.0744600763911508,0.0243563137791802,3.05711599325836,0
"706",706,41.5577997136943,0.102506048069589,26.6372154200404,0.232152096325889,0.65759349924581,19.094075518884,0.211917933026117,0.554961337081458,0.444594875129552,30.68255338948,0.299658313724573,25.6138047419879,0.299658313724573,0.355975724154477,0.28318049699299,0.28318049699299,0.0193735000812705,14.6168991563253,1,0.16519970105324,0.16519970105324,0.0219684289196516,7.51986870146469,1
"707",707,60.2185908389138,0.115627153710896,23.6529285638792,0.0561287413873456,0.906905559999751,20.2833925911727,0.0656409739891642,0.761915193068805,0.328029721361468,24.0382266062906,0.0500211910309816,22.2562531717997,0.0500211910309816,0.211067135912418,0.142457453570977,0.142457453570977,0.0231768255791628,6.14654725188313,1,0.0741308193685356,0.0741308193685356,0.0243649784376701,3.04251528718465,0
"708",708,46.1848199935314,0.194112486717968,29.7190850947659,0.109256109367636,0.675676919891719,22.253555219681,0.111427126855204,0.658389988080159,0.432328228612086,33.5127473360513,0.0685252795007516,26.4563442573056,0.0685252795007515,0.420011996219922,0.25120322012873,0.25120322012873,0.0202377508073316,12.4126056556505,1,0.210558776574991,0.210558776574991,0.0207747690375002,10.1353125127367,1
"709",709,30.5073377911673,0.430151414858435,25.8150474496224,0.300711625166059,0.42691238343133,25.7467129627709,0.30012898499016,0.428834020562905,0.0413610802281038,34.2707446049653,0.126951520182162,34.1341299615318,0.126951520182162,0.0584411335091845,0.00264707965324687,0.00264707965324687,0.026955484333696,0.0982018954093827,0,0.00398633426289018,0.00398633426289018,0.0262108859404503,0.152086971495237,0
"710",710,55.3426977197698,0.110539075260045,37.7708124716134,0.0252677046945557,0.543620372011028,35.981338753297,0.0259065023053725,0.539547921990241,0.2115691292465,50.1553391108106,-0.0463192305647403,48.5809319114129,-0.0463192305647403,0.198394001887509,0.0473771571543853,0.0473771571543853,0.0257465633201517,1.84013518873423,0,0.0313906201674606,0.0313906201674606,0.0254897205219089,1.2315011512378,0
"711",711,67.5635784491328,-0.146749314622837,54.9342507395969,0.00670094880500159,0.522431539794764,50.7074920749455,0.0141689254715235,0.547856758767276,0.326215842547644,65.4876588038664,0.14697388495298,60.1006344786051,0.146973884952979,0.366981754494054,0.0769421373322692,0.0769421373322692,0.0249475098018306,3.08416102222048,0,0.0822601452495857,0.0822601452495857,0.0241510488092214,3.40606927257656,0
"712",712,41.3921265342823,0.242395993821027,35.1326365299022,0.357959032207203,0.543644487097742,33.6171653313403,0.346647799029287,0.490432927023469,0.198459025420491,39.5434183524152,0.454966968288389,38.9071897275245,0.454966968288389,0.126117864009298,0.043135709364483,0.043135709364483,0.0258611970442032,1.66797032986344,0,0.0160893683803604,0.0160893683803604,0.0258923850426221,0.621393832737899,0
"713",713,30.4823181079365,0.194531741403309,23.1163632764041,0.251309927206559,0.508052361247025,22.5186276457167,0.254629384587624,0.537754933399526,0.124791066671866,30.0227336337027,0.306288304573072,28.3697453148687,0.306288304573072,0.203284795227906,0.0258576845994446,0.0258576845994446,0.0263281706865015,0.982129936308182,0,0.0550578884321999,0.0550578884321999,0.0248668976728368,2.21410363112331,0
"714",714,35.3154251310795,0.0843624396114607,23.792543110009,0.113576898432512,0.61102361861785,20.6727261527701,0.114085281969042,0.621656516185417,0.279432744061117,28.4622710932607,0.132174762950344,25.0857082788907,0.132174762950344,0.290540996004437,0.131125829753206,0.131125829753206,0.0234830856823458,5.5838415584279,1,0.118632937031139,0.118632937031139,0.0231938700781279,5.11484011212993,1
"715",715,36.2138266840374,0.282556142074301,25.1683308251375,0.201313477493317,0.508995551278752,18.2478768716573,0.205808424477586,0.480834140891403,0.41696119659824,35.4467919631345,0.12294243940661,29.6833149215247,0.12294243940661,0.379587837055198,0.274966742989894,0.274966742989894,0.0195954934327056,14.0321418255773,1,0.162595166513345,0.162595166513345,0.0220369693022804,7.37829073875961,1
"716",716,32.9608306522821,0.465760228488453,29.7854923560648,0.37603761554091,0.305198447187567,28.7618760779951,0.38346570544369,0.279931221574961,0.161661712097046,46.2423503902766,0.171779004880189,46.0694489065681,0.171779004880189,0.0657460043859055,0.0343662701906378,0.0343662701906378,0.0260982089137665,1.31680569744041,0,0.00373902888259793,0.00373902888259793,0.0262173939767737,0.142616344168699,0
"717",717,48.2512974232555,0.541576479411182,39.7487822810881,0.540843097096111,0.453456252498388,38.3390228394905,0.540887636153897,0.425917390681951,0.189810359520843,52.1004751887785,0.539959162832062,51.670264584923,0.539959162832062,0.103707594207881,0.0354667328329287,0.0354667328329287,0.0260684666801911,1.36052239926636,0,0.00825732591299122,0.00825732591299122,0.0260984914233423,0.316390927699596,0
"718",718,30.7762964354198,0.126233826786878,25.6649179785582,0.286531577678491,0.396774760059223,19.5653332248149,0.258344137182082,0.327004193239426,0.395526065545628,37.4792445786021,0.530235711553155,33.8992454215931,0.530235711553155,0.299165470810428,0.237662351340427,0.237662351340427,0.0206037202340425,11.53492420984,1,0.0955195121262644,0.0955195121262644,0.0238021181019404,4.01306773276104,0
"719",719,42.2964604044746,0.242932049349736,21.9809601760358,0.500514538674354,0.722699893477147,18.5398101876067,0.489273293733627,0.691160301859271,0.294950937037904,24.9719271102104,0.599348995926695,22.2085915262404,0.599348995926695,0.262837192191763,0.156551395429064,0.156551395429064,0.0227959082316469,6.86752174285943,1,0.110657682595915,0.110657682595915,0.0234037451948443,4.72820404062049,1
"720",720,60.1037248340786,0.241157301332268,35.8850610833481,0.35228195635156,0.726687588713115,35.8803455950599,0.351849728315601,0.723861080507798,0.0112715217015398,39.3109509650717,0.394076735687934,39.1253217539862,0.394076735687934,-0.0681229056715717,0.000131405329846316,0.000131405329846316,0.0270234755316258,0.00486263618062493,0,0.00472207378677881,0.00472207378677881,0.0261915243740321,0.180290147276062,0
"721",721,38.6317956925058,0.00508459000161877,23.6588414434344,0.04488582457506,0.663213388669848,22.532125978971,0.0447272325504296,0.66057074817896,0.167850617416979,27.5199371244408,0.0650973027323843,26.4532252629299,0.0650973027323843,0.163302775658504,0.0476234420505031,0.0476234420505031,0.025739906971608,1.85017926067228,0,0.0387614207360781,0.0387614207360781,0.0252957520858927,1.53232924660481,0
"722",722,39.9297139527215,0.00322363465189398,33.3296545441136,0.11291073993346,0.374741749893651,30.3122024009636,0.0966741561907794,0.319270089953241,0.281161490997242,51.7036051918421,0.29592415524426,51.094907460169,0.29592415524426,0.12335900166517,0.0905335559105847,0.0905335559105847,0.0245801741645788,3.68319424038288,0,0.0117728295621662,0.0117728295621662,0.0260059781694167,0.452697048558288,0
"723",723,39.7372764201302,0.27109916328873,34.3362780745911,0.224388256856326,0.366729127994946,33.1330725313603,0.23140597049741,0.311632787532424,0.182010478421206,50.4413347654672,0.143727479758189,50.4117554745596,0.143727479758189,-0.0271934233352599,0.0350418161402637,0.0350418161402637,0.026079950915128,1.34363044832025,0,0.000586409757893048,0.000586409757893048,0.0263003576379502,0.022296645770584,0
"724",724,39.0387677114292,0.108406093496492,28.9616464696952,0.17020554118125,0.624480096837441,27.6197592149965,0.170435600468846,0.626804833571809,0.183168427041549,32.6055359955314,0.207367530374511,31.2182973245255,0.207367530374511,0.186228265242279,0.0463332516714042,0.0463332516714042,0.0257747769818539,1.79761988645038,0,0.0425461084644048,0.0425461084644048,0.0251961550404104,1.6885952795642,0
"725",725,38.7850010131699,0.469099080165298,26.0859701735288,0.3614395032275,0.582673238580957,24.1871109095136,0.362907953297239,0.574725719352606,0.218015012565626,32.6003474087099,0.284330723204213,30.9435623084412,0.284330723204213,0.203518125744903,0.0727923574006863,0.0727923574006863,0.0250596660161977,2.90476167374441,0,0.0508210872570666,0.0508210872570666,0.0249783924406035,2.0346020016266,0
"726",726,46.5718627837854,0.296225286976495,37.8143248040973,0.238605884217909,0.432301783814492,34.8339376306001,0.246474449229074,0.37326620677738,0.280343795859429,52.9166227318191,0.162940149334519,52.2843218840789,0.162940149334519,0.125727965041612,0.07881635303387,0.07881635303387,0.0248968553234089,3.16571518812515,0,0.0119490023190761,0.0119490023190761,0.0260013420442348,0.459553291470412,0
"727",727,47.6057535022712,0.350063268598535,37.7429389647968,0.423971701680426,0.496941081480108,33.5949444021405,0.44058151671567,0.608621157793633,0.340812422753618,47.8500903516792,0.498790020795716,39.0567106243176,0.498790020795715,0.468865111928837,0.109901207389419,0.109901207389419,0.0240567241246103,4.56841949137159,1,0.183769344273622,0.183769344273622,0.0214797540980626,8.55546778769675,1
"728",728,39.8941652110418,0.28928286926259,32.9346580010229,0.194444408701525,0.476587763516024,30.3713927904986,0.200963601535449,0.443827135451536,0.254762151721156,41.3288801217477,0.0902881240735923,39.7292419671497,0.0902881240735923,0.199977383383594,0.0778288091057378,0.0778288091057378,0.0249235456998449,3.12270212445022,0,0.0387050931427543,0.0387050931427543,0.0252972343909801,1.53001282845981,0
"729",729,34.4739204770574,0.687930179291207,25.2922790763619,0.599980893955899,0.560080890505622,20.3675975146358,0.597950839093254,0.573008737854361,0.351054603676557,30.9568167781777,0.530900566558107,25.6988052931412,0.530900566558107,0.362560735775279,0.194710865986319,0.194710865986319,0.0217645711895589,8.94623028822766,1,0.169849875803218,0.169849875803218,0.0218460558999153,7.77485311679883,1
"730",730,40.376937340657,0.276984042204297,23.2605054653769,0.279355058468969,0.634272935158201,22.2117479991521,0.279222529591831,0.598820002528387,0.165999566336228,28.9513284470134,0.280722206223673,28.7271405284,0.280722206223673,0.0748645307561331,0.0450874753253277,0.0450874753253277,0.025808446612829,1.747004614486,0,0.00774361421873092,0.00774361421873092,0.0261120101521387,0.296553738054391,0
"731",731,37.8271988202109,0.163131564864025,19.0984716974041,0.168831950944691,0.627390459229957,18.5190560263201,0.168731986726797,0.616388292765459,0.120951976547037,25.7044992962754,0.172217431562831,25.4520441052712,0.172217431562831,0.0794441928343705,0.0303383265564017,0.0303383265564017,0.0262070722552324,1.15763890986886,0,0.00982143974462732,0.00982143974462732,0.0260573305330361,0.376916573713315,0
"732",732,39.6616651470022,0.462079241796013,29.9222716010754,0.574903186275034,0.47708781313404,29.0545313942346,0.581042077021185,0.503046752742774,0.149714268726701,41.622458415927,0.698563891734708,39.2820358550094,0.698563891734708,0.241889569892829,0.0289998105227305,0.0289998105227305,0.0262432483642505,1.10503890830203,0,0.0562298011696,0.0562298011696,0.0248360578639579,2.26403890172928,0
"733",733,36.7278989563346,0.445340847041693,24.771357459194,0.54761072986225,0.557698990483382,23.2828399045373,0.541711030168123,0.525526698183578,0.195467847859903,32.2917709529019,0.628719129171836,31.7117753125685,0.628719129171836,0.120415493223825,0.0600902698654596,0.0600902698654596,0.0254029656793119,2.36548246468706,0,0.0179610973080236,0.0179610973080236,0.0258431290182099,0.695004745569612,0
"734",734,41.4640449075528,0.105885130413594,32.9456116379944,0.223534346959947,0.534786746812923,24.351622475128,0.209113433068411,0.469234983252432,0.466957614834725,39.3917943474649,0.325877898086852,32.6192884239015,0.325877898086852,0.411476181678946,0.260853835627549,0.260853835627549,0.0199769233614176,13.0577582397572,1,0.171926819677846,0.171926819677846,0.0217913994821619,7.88966398503145,1
"735",735,42.1412525314262,0.119969517318535,36.2447764485895,0.187615462246325,0.377216136536389,34.3917048160496,0.184595214940864,0.360374239787568,0.215918147570229,52.3173979893703,0.29929892127489,51.238520850493,0.29929892127489,0.164231326098078,0.0511265846864384,0.0511265846864384,0.0256452274409071,1.99361010949295,0,0.0206217659964,0.0206217659964,0.0257731114211474,0.800127142564536,0
"736",736,38.4580056607176,0.197898786292799,24.8299728706984,0.112896213690417,0.530040434481311,23.0449547957517,0.110732739724428,0.543530951836428,0.211769112436914,35.5435908010302,0.0375288086974782,33.1025749690399,0.0375288086974782,0.247033187648456,0.0718896506348229,0.0718896506348229,0.0250840634963561,2.86594915713182,0,0.0686766805766723,0.0686766805766723,0.024508508405877,2.80215668123662,0
"737",737,32.9897309141363,0.32641599186799,28.8480324042313,0.326082381724059,0.318528082806775,21.35870784343,0.325996903033638,0.400142397826732,0.440489177778701,47.8054402648602,0.325368642632748,35.532678703405,0.325368642632747,0.553912483192408,0.259613011239643,0.259613011239643,0.0200104591556853,12.9738657778816,1,0.256723115475131,0.256723115475131,0.0195599180138123,13.1249586677124,1
"738",738,31.8874454958418,0.430449879544185,21.1134738195525,0.459085281638899,0.479215362995119,20.1562238442375,0.45854569780619,0.470185391584103,0.155006085824379,33.8376798583425,0.490204645993536,33.2730902457282,0.490204645993536,0.118805472581679,0.045338345716874,0.045338345716874,0.0258016663319764,1.75718673102464,0,0.0166852341820668,0.0166852341820668,0.0258767043636298,0.644797496141672,0
"739",739,47.8521019931062,0.324967171495021,39.3333844817376,0.382265884877187,0.589730197079981,39.2806980738135,0.381726303797322,0.5841767171188,0.0365519644875565,43.4563204473291,0.422128065859727,43.4561380250975,0.422128065859727,-0.00213554578277868,0.0013394832053811,0.0013394832053811,0.0269908247782329,0.0496273536057832,0,4.19782967661401e-06,4.19782967661401e-06,0.0263156790044822,0.000159518197341555,0
"740",740,29.8974860973992,0.0942546112025797,21.2205279334046,0.173794905551513,0.473504422228505,20.8167445851155,0.17244014453493,0.465439512013303,0.100784491959713,31.9482837643911,0.262236768527709,31.8071604523138,0.262236768527709,0.0593976666370987,0.0190279596038467,0.0190279596038467,0.0265127578485447,0.717690694892806,0,0.00441724235073214,0.00441724235073214,0.0261995462539281,0.168599956194656,0
"741",741,33.2971355188424,0.555413345818271,17.7817011652711,0.491369874779461,0.591856381295263,17.0546793507624,0.485944233914855,0.641997326441523,0.144773832357949,25.1600178333354,0.447205555782025,21.9774671796089,0.447205555782025,0.282070498888419,0.0408859539225998,0.0408859539225998,0.0259220012453351,1.57726841904066,0,0.126492384656015,0.126492384656015,0.0229870425090522,5.5027689884944,1
"742",742,50.3641764432021,0.177118697460444,43.044003330277,0.196698956641081,0.363443663074976,38.6084193146808,0.197045059684591,0.369867937481883,0.333086744299179,65.4994057049758,0.230992959608736,60.6015181030178,0.230992959608736,0.349924549080152,0.103047664539053,0.103047664539053,0.024241955012458,4.25079843956876,1,0.0747775884260555,0.0747775884260555,0.0243479581993143,3.07120571728932,0
"743",743,40.577795845866,0.496349844461089,28.0784841553528,0.376980169022166,0.513898708829485,26.2207299481011,0.373936331080123,0.527002743690518,0.215979247299856,39.2621606069206,0.264067347175168,36.7634458524248,0.264067347175168,0.249935729463388,0.0661629095421665,0.0661629095421665,0.0252388402826441,2.62147185850153,0,0.0636418046248677,0.0636418046248677,0.0246410051414509,2.58276008870312,0
"744",744,54.456796778965,0.213949703200007,39.6520402992774,0.218939704712136,0.614926508775423,30.9116840647323,0.218825091209377,0.600802488784924,0.4676581711657,45.4575730892583,0.222064496497935,37.1453363838936,0.222064496497935,0.455857343512328,0.220426393410691,0.220426393410691,0.0210695569348462,10.4618428423682,1,0.182857027783757,0.182857027783757,0.0215037624267432,8.50348995468562,1
"745",745,36.710795218385,0.0042994615309256,30.979375130089,0.104415714330668,0.469799328997899,26.5538311844218,0.108143991186154,0.487294410126525,0.332922369198212,38.2792934925114,0.217403752278413,33.3677079588768,0.217403752278413,0.35041352476876,0.142854525860621,0.142854525860621,0.0231660938956589,6.16653487221645,1,0.128309200236298,0.128309200236298,0.022939231572729,5.59343933686239,1
"746",746,42.2347288406479,0.282304993415903,31.4012909607693,0.247912673945923,0.489120057375143,29.2972603107298,0.250669006321592,0.449920100218746,0.233110177434607,43.2200820909895,0.211990315145406,42.5607103339992,0.211990315145406,0.128391175416212,0.0670045907560969,0.0670045907560969,0.0252160921417271,2.65721549475222,0,0.0152561430957513,0.0152561430957513,0.025914312023796,0.588714957269259,0
"747",747,39.3688436289461,0.227111532319095,38.000386124248,0.233517527541797,0.233933847552126,36.8305625273134,0.233573724740257,0.235986054336601,0.171021117939724,52.6753734951256,0.254495321752452,51.4257159246728,0.254495321752452,0.176752480212642,0.0307845186917221,0.0307845186917221,0.0261950130083318,1.17520532178894,0,0.0237237533886391,0.0237237533886391,0.0256914801739832,0.92340936481594,0
"748",748,34.745985756223,0.328195231738176,29.7595688177771,0.297060383840961,0.388619068711632,29.4435764757765,0.297142091180975,0.387599213709042,-0.0888856967318791,42.100961016755,0.248078607506549,41.824831224456,0.248078607506549,-0.083085767779293,0.0106181760876772,0.0106181760876772,0.0267400492949276,0.397088874839562,0,0.00655875271324795,0.00655875271324795,0.0261431907180724,0.250878050195838,0
"749",749,46.2229631044792,0.149175479771009,23.4785656048344,0.241363671616867,0.685296392460042,21.8014967732918,0.238355954706395,0.662938024137402,0.206232817286398,28.2750273869443,0.283698574975007,27.2254060581969,0.283698574975007,0.161989299704281,0.0714297823712567,0.0714297823712567,0.0250964923683444,2.84620580927696,0,0.0371218501182421,0.0371218501182421,0.0253388986810989,1.46501434752302,0
"750",750,42.6578917636811,0.294133419392508,34.8522209732539,0.280340774215847,0.39196271697857,31.6724458009536,0.277653165617584,0.468339826289876,0.294794588653178,53.6359204497299,0.258944753279105,44.8091486948947,0.258944753279105,0.469754503832461,0.0912359408813706,0.0912359408813706,0.02456119078699,3.71463833625274,0,0.164568290817497,0.164568290817497,0.0219850449784869,7.48546527780734,1
"751",751,45.4417700569999,0.0789431151523553,38.4690516948073,0.0947012573392398,0.44472159240037,35.3665767478359,0.0963676422113825,0.491749809629426,0.281977289593536,49.3394952048289,0.114376839208411,44.2504186251965,0.114376839208411,0.356688820249262,0.0806485943969912,0.0806485943969912,0.0248473352865678,3.24576432308977,0,0.103144074711456,0.103144074711456,0.0236014717181196,4.37023910810908,1
"752",752,34.4293809436037,0.288445924748643,29.2658306485266,0.290231840873337,0.463132055582219,29.2646424515065,0.290231219403246,0.462970893074767,0.00545165637436921,36.2044597880287,0.292302095150082,36.2037864251062,0.292302095150082,-0.00410293468892532,4.06001467867508e-05,4.06001467867508e-05,0.0270259297257625,0.00150226642334708,0,1.85988943465035e-05,1.85988943465035e-05,0.0263153000290961,0.000706771130328711,0
"753",753,46.6300605501254,0.313108318530499,38.9243565471544,0.430721845726734,0.490448750560131,37.6958536856297,0.437776203231918,0.519865441878719,0.177216259468664,47.2420095656923,0.552916304710321,44.917896174533,0.552916304710321,0.241045296114617,0.0315612888818468,0.0315612888818468,0.0261740192194095,1.20582508239477,0,0.0491959045037562,0.0491959045037562,0.0250211604077959,1.96617198011441,0
"754",754,28.322990703512,0.237082330065239,18.700633318972,0.341947407631871,0.620791163001619,17.5662675721331,0.343172667398803,0.628044582856378,0.168499212604402,22.2910704767714,0.406003996184959,21.016668551585,0.406003996184959,0.178493832189406,0.0606592155190823,0.0606592155190823,0.0253875887697545,2.38932559012255,0,0.0571709611933798,0.0571709611933798,0.0248112904949111,2.30423166441527,0
"755",755,40.783717901994,0.313810783179478,40.5710326773049,0.312184422439001,0.0812835919009919,38.8557244440024,0.312313012207305,0.0748568269223935,0.207161640944344,67.7413363654195,0.293802307884021,66.3861509530233,0.293802307884021,0.184064215180204,0.0422791366181325,0.0422791366181325,0.0258843476589694,1.63338621375231,0,0.0200052949219345,0.0200052949219345,0.0257893343441596,0.775719708580419,0
"756",756,49.9234429066696,0.480143728689015,34.5458365883295,0.432467341298919,0.701523372153271,34.0791616429484,0.433824382457242,0.681555498292616,0.109445592939034,37.3295537564254,0.412182504184468,37.16540306237,0.412182504184468,0.0640606536915243,0.0135088621804776,0.0135088621804776,0.0266619226437709,0.506672469235213,0,0.0043973387714864,0.0043973387714864,0.0262000700323293,0.167836909063997,0
"757",757,39.4749325010978,0.318071496860209,34.5743547510891,0.245118644461307,0.379573529119828,31.2128522643903,0.250658472882188,0.350749814141085,0.2911082871344,47.6672618483613,0.125874605343384,45.4310294249481,0.125874605343384,0.236444096110114,0.097225313701419,0.097225313701419,0.0243993158459076,3.98475573312955,0,0.0469133811488278,0.0469133811488278,0.025081226811873,1.8704579923746,0
"758",758,46.3624653798696,0.307734726995411,28.2911601574387,0.216342062879133,0.723689947194663,25.4367405766295,0.225942528683759,0.647668959532517,0.276307421981881,30.9255364726277,0.181447683116252,29.4404170227039,0.181447683116252,0.192686237827448,0.100894398282875,0.100894398282875,0.0243001513977601,4.15200698264683,1,0.0480224312757943,0.0480224312757943,0.0250520412822159,1.91690691927307,0
"759",759,52.0199746705546,0.0973537820899072,41.5335104269116,0.0756880395726666,0.445249790217486,34.1602161542409,0.0710845282235815,0.539855939109585,0.442908830152258,57.8120928786442,0.0486940342511542,44.6842484823044,0.0486940342511541,0.572884028323791,0.177526392469181,0.177526392469181,0.0222290164197519,7.98624595514887,1,0.227077826500711,0.227077826500711,0.0203400571973497,11.1640702038094,1
"760",760,29.950153984919,-0.045020498536646,27.2214628513673,0.0271341182788986,0.273283564118332,23.1299699907878,0.0404581603256973,0.323747995359373,0.323440062019985,46.5170198091236,0.219007881832038,39.4672091928151,0.219007881832038,0.41981575173844,0.150303930502177,0.150303930502177,0.0229647586350763,6.54498193909183,1,0.151553359291641,0.151553359291641,0.0223275431765358,6.78773110383724,1
"761",761,44.388496531868,0.149597334736687,37.1134472429125,0.186727814695929,0.50993735371815,36.3035225122721,0.182451075053988,0.451202069446391,0.150535791453201,43.8324603754274,0.222411141547484,43.8324366900247,0.222411141547484,0.000769503130572283,0.0218229453421385,0.0218229453421385,0.0264372176934557,0.825463011848653,0,5.40362154293874e-07,5.40362154293874e-07,0.0263157752536275,2.0533772958841e-05,0
